GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1500000US420034591021,420034591021,"Block Group 1, Census Tract 4591.02, Allegheny County, Pennsylvania",2260,398
1500000US420034591022,420034591022,"Block Group 2, Census Tract 4591.02, Allegheny County, Pennsylvania",1075,294
1500000US420034591023,420034591023,"Block Group 3, Census Tract 4591.02, Allegheny County, Pennsylvania",2582,392
1500000US420034592011,420034592011,"Block Group 1, Census Tract 4592.01, Allegheny County, Pennsylvania",1445,300
1500000US420034592012,420034592012,"Block Group 2, Census Tract 4592.01, Allegheny County, Pennsylvania",2263,387
1500000US420034592013,420034592013,"Block Group 3, Census Tract 4592.01, Allegheny County, Pennsylvania",1817,322
1500000US420034592014,420034592014,"Block Group 4, Census Tract 4592.01, Allegheny County, Pennsylvania",501,182
1500000US420034592021,420034592021,"Block Group 1, Census Tract 4592.02, Allegheny County, Pennsylvania",738,49
1500000US420034600011,420034600011,"Block Group 1, Census Tract 4600.01, Allegheny County, Pennsylvania",2702,236
1500000US420034600012,420034600012,"Block Group 2, Census Tract 4600.01, Allegheny County, Pennsylvania",1951,244
1500000US420034600021,420034600021,"Block Group 1, Census Tract 4600.02, Allegheny County, Pennsylvania",842,219
1500000US420034600022,420034600022,"Block Group 2, Census Tract 4600.02, Allegheny County, Pennsylvania",1819,272
1500000US420034600023,420034600023,"Block Group 3, Census Tract 4600.02, Allegheny County, Pennsylvania",693,178
1500000US420034610001,420034610001,"Block Group 1, Census Tract 4610, Allegheny County, Pennsylvania",1145,69
1500000US420034621001,420034621001,"Block Group 1, Census Tract 4621, Allegheny County, Pennsylvania",571,246
1500000US420034621002,420034621002,"Block Group 2, Census Tract 4621, Allegheny County, Pennsylvania",652,206
1500000US420034621003,420034621003,"Block Group 3, Census Tract 4621, Allegheny County, Pennsylvania",1567,221
1500000US420034626001,420034626001,"Block Group 1, Census Tract 4626, Allegheny County, Pennsylvania",732,220
1500000US420034626002,420034626002,"Block Group 2, Census Tract 4626, Allegheny County, Pennsylvania",968,299
1500000US420034626003,420034626003,"Block Group 3, Census Tract 4626, Allegheny County, Pennsylvania",819,264
1500000US420034626004,420034626004,"Block Group 4, Census Tract 4626, Allegheny County, Pennsylvania",980,306
1500000US420034639001,420034639001,"Block Group 1, Census Tract 4639, Allegheny County, Pennsylvania",1444,266
1500000US420034639002,420034639002,"Block Group 2, Census Tract 4639, Allegheny County, Pennsylvania",599,213
1500000US420034639003,420034639003,"Block Group 3, Census Tract 4639, Allegheny County, Pennsylvania",518,149
1500000US420034643001,420034643001,"Block Group 1, Census Tract 4643, Allegheny County, Pennsylvania",1188,201
1500000US420034643002,420034643002,"Block Group 2, Census Tract 4643, Allegheny County, Pennsylvania",835,159
1500000US420034643003,420034643003,"Block Group 3, Census Tract 4643, Allegheny County, Pennsylvania",633,191
1500000US420034643004,420034643004,"Block Group 4, Census Tract 4643, Allegheny County, Pennsylvania",638,216
1500000US420034644001,420034644001,"Block Group 1, Census Tract 4644, Allegheny County, Pennsylvania",506,213
1500000US420034644002,420034644002,"Block Group 2, Census Tract 4644, Allegheny County, Pennsylvania",984,343
1500000US420034644003,420034644003,"Block Group 3, Census Tract 4644, Allegheny County, Pennsylvania",1118,261
1500000US420034644004,420034644004,"Block Group 4, Census Tract 4644, Allegheny County, Pennsylvania",877,227
1500000US420034656001,420034656001,"Block Group 1, Census Tract 4656, Allegheny County, Pennsylvania",1038,188
1500000US420034656002,420034656002,"Block Group 2, Census Tract 4656, Allegheny County, Pennsylvania",1430,215
1500000US420034658001,420034658001,"Block Group 1, Census Tract 4658, Allegheny County, Pennsylvania",1398,220
1500000US420034658002,420034658002,"Block Group 2, Census Tract 4658, Allegheny County, Pennsylvania",1139,202
1500000US420034658003,420034658003,"Block Group 3, Census Tract 4658, Allegheny County, Pennsylvania",894,148
1500000US420034687001,420034687001,"Block Group 1, Census Tract 4687, Allegheny County, Pennsylvania",985,147
1500000US420034687002,420034687002,"Block Group 2, Census Tract 4687, Allegheny County, Pennsylvania",649,112
1500000US420034688001,420034688001,"Block Group 1, Census Tract 4688, Allegheny County, Pennsylvania",465,127
1500000US420034688002,420034688002,"Block Group 2, Census Tract 4688, Allegheny County, Pennsylvania",722,171
1500000US420034688003,420034688003,"Block Group 3, Census Tract 4688, Allegheny County, Pennsylvania",1209,230
1500000US420034689001,420034689001,"Block Group 1, Census Tract 4689, Allegheny County, Pennsylvania",1533,339
1500000US420034689002,420034689002,"Block Group 2, Census Tract 4689, Allegheny County, Pennsylvania",853,205
1500000US420034689003,420034689003,"Block Group 3, Census Tract 4689, Allegheny County, Pennsylvania",1528,422
1500000US420034690001,420034690001,"Block Group 1, Census Tract 4690, Allegheny County, Pennsylvania",1178,163
1500000US420034690002,420034690002,"Block Group 2, Census Tract 4690, Allegheny County, Pennsylvania",2658,273
1500000US420034690003,420034690003,"Block Group 3, Census Tract 4690, Allegheny County, Pennsylvania",913,261
1500000US420034703001,420034703001,"Block Group 1, Census Tract 4703, Allegheny County, Pennsylvania",1480,229
1500000US420034703002,420034703002,"Block Group 2, Census Tract 4703, Allegheny County, Pennsylvania",2405,272
1500000US420034704001,420034704001,"Block Group 1, Census Tract 4704, Allegheny County, Pennsylvania",880,170
1500000US420034704002,420034704002,"Block Group 2, Census Tract 4704, Allegheny County, Pennsylvania",766,196
1500000US420034704003,420034704003,"Block Group 3, Census Tract 4704, Allegheny County, Pennsylvania",1303,167
1500000US420034705011,420034705011,"Block Group 1, Census Tract 4705.01, Allegheny County, Pennsylvania",1993,320
1500000US420034705012,420034705012,"Block Group 2, Census Tract 4705.01, Allegheny County, Pennsylvania",1626,232
1500000US420034705021,420034705021,"Block Group 1, Census Tract 4705.02, Allegheny County, Pennsylvania",1581,177
1500000US420034705022,420034705022,"Block Group 2, Census Tract 4705.02, Allegheny County, Pennsylvania",1460,209
1500000US420034706001,420034706001,"Block Group 1, Census Tract 4706, Allegheny County, Pennsylvania",1826,346
1500000US420034706002,420034706002,"Block Group 2, Census Tract 4706, Allegheny County, Pennsylvania",714,208
1500000US420034706003,420034706003,"Block Group 3, Census Tract 4706, Allegheny County, Pennsylvania",880,242
1500000US420034710001,420034710001,"Block Group 1, Census Tract 4710, Allegheny County, Pennsylvania",1314,79
1500000US420034721001,420034721001,"Block Group 1, Census Tract 4721, Allegheny County, Pennsylvania",1458,205
1500000US420034721002,420034721002,"Block Group 2, Census Tract 4721, Allegheny County, Pennsylvania",924,172
1500000US420034722001,420034722001,"Block Group 1, Census Tract 4722, Allegheny County, Pennsylvania",1093,202
1500000US420034722002,420034722002,"Block Group 2, Census Tract 4722, Allegheny County, Pennsylvania",366,121
1500000US420034722003,420034722003,"Block Group 3, Census Tract 4722, Allegheny County, Pennsylvania",862,162
1500000US420034723001,420034723001,"Block Group 1, Census Tract 4723, Allegheny County, Pennsylvania",426,102
1500000US420034723002,420034723002,"Block Group 2, Census Tract 4723, Allegheny County, Pennsylvania",956,120
1500000US420034723003,420034723003,"Block Group 3, Census Tract 4723, Allegheny County, Pennsylvania",538,108
1500000US420034724001,420034724001,"Block Group 1, Census Tract 4724, Allegheny County, Pennsylvania",1027,147
1500000US420034724002,420034724002,"Block Group 2, Census Tract 4724, Allegheny County, Pennsylvania",841,111
1500000US420034731001,420034731001,"Block Group 1, Census Tract 4731, Allegheny County, Pennsylvania",1411,397
1500000US420034731002,420034731002,"Block Group 2, Census Tract 4731, Allegheny County, Pennsylvania",751,229
1500000US420034731003,420034731003,"Block Group 3, Census Tract 4731, Allegheny County, Pennsylvania",991,293
1500000US420034731004,420034731004,"Block Group 4, Census Tract 4731, Allegheny County, Pennsylvania",596,177
1500000US420034731005,420034731005,"Block Group 5, Census Tract 4731, Allegheny County, Pennsylvania",874,210
1500000US420034732001,420034732001,"Block Group 1, Census Tract 4732, Allegheny County, Pennsylvania",816,144
1500000US420034732002,420034732002,"Block Group 2, Census Tract 4732, Allegheny County, Pennsylvania",959,151
1500000US420034732003,420034732003,"Block Group 3, Census Tract 4732, Allegheny County, Pennsylvania",1191,199
1500000US420034733001,420034733001,"Block Group 1, Census Tract 4733, Allegheny County, Pennsylvania",994,183
1500000US420034733002,420034733002,"Block Group 2, Census Tract 4733, Allegheny County, Pennsylvania",1674,434
1500000US420034733003,420034733003,"Block Group 3, Census Tract 4733, Allegheny County, Pennsylvania",1092,192
1500000US420034733004,420034733004,"Block Group 4, Census Tract 4733, Allegheny County, Pennsylvania",1371,301
1500000US420034733005,420034733005,"Block Group 5, Census Tract 4733, Allegheny County, Pennsylvania",498,134
1500000US420034734011,420034734011,"Block Group 1, Census Tract 4734.01, Allegheny County, Pennsylvania",694,142
1500000US420034734012,420034734012,"Block Group 2, Census Tract 4734.01, Allegheny County, Pennsylvania",598,131
1500000US420034734013,420034734013,"Block Group 3, Census Tract 4734.01, Allegheny County, Pennsylvania",1125,236
1500000US420034734014,420034734014,"Block Group 4, Census Tract 4734.01, Allegheny County, Pennsylvania",1342,260
1500000US420034734021,420034734021,"Block Group 1, Census Tract 4734.02, Allegheny County, Pennsylvania",1169,164
1500000US420034734022,420034734022,"Block Group 2, Census Tract 4734.02, Allegheny County, Pennsylvania",670,134
1500000US420034734023,420034734023,"Block Group 3, Census Tract 4734.02, Allegheny County, Pennsylvania",1770,210
1500000US420034735001,420034735001,"Block Group 1, Census Tract 4735, Allegheny County, Pennsylvania",786,212
1500000US420034735002,420034735002,"Block Group 2, Census Tract 4735, Allegheny County, Pennsylvania",973,219
1500000US420034735003,420034735003,"Block Group 3, Census Tract 4735, Allegheny County, Pennsylvania",2204,304
1500000US420034736011,420034736011,"Block Group 1, Census Tract 4736.01, Allegheny County, Pennsylvania",976,175
1500000US420034736012,420034736012,"Block Group 2, Census Tract 4736.01, Allegheny County, Pennsylvania",1379,172
1500000US420034736013,420034736013,"Block Group 3, Census Tract 4736.01, Allegheny County, Pennsylvania",1466,196
1500000US420034736021,420034736021,"Block Group 1, Census Tract 4736.02, Allegheny County, Pennsylvania",678,160
1500000US420034736022,420034736022,"Block Group 2, Census Tract 4736.02, Allegheny County, Pennsylvania",2193,267
1500000US420034736023,420034736023,"Block Group 3, Census Tract 4736.02, Allegheny County, Pennsylvania",622,189
1500000US420034736024,420034736024,"Block Group 4, Census Tract 4736.02, Allegheny County, Pennsylvania",1002,135
1500000US420034741011,420034741011,"Block Group 1, Census Tract 4741.01, Allegheny County, Pennsylvania",2026,244
1500000US420034741012,420034741012,"Block Group 2, Census Tract 4741.01, Allegheny County, Pennsylvania",1594,204
1500000US420034741021,420034741021,"Block Group 1, Census Tract 4741.02, Allegheny County, Pennsylvania",2205,186
1500000US420034741022,420034741022,"Block Group 2, Census Tract 4741.02, Allegheny County, Pennsylvania",1513,181
1500000US420034742011,420034742011,"Block Group 1, Census Tract 4742.01, Allegheny County, Pennsylvania",2528,140
1500000US420034742021,420034742021,"Block Group 1, Census Tract 4742.02, Allegheny County, Pennsylvania",2200,284
1500000US420034742022,420034742022,"Block Group 2, Census Tract 4742.02, Allegheny County, Pennsylvania",2821,279
1500000US420034742031,420034742031,"Block Group 1, Census Tract 4742.03, Allegheny County, Pennsylvania",1389,196
1500000US420034742032,420034742032,"Block Group 2, Census Tract 4742.03, Allegheny County, Pennsylvania",761,179
1500000US420034742033,420034742033,"Block Group 3, Census Tract 4742.03, Allegheny County, Pennsylvania",2484,263
1500000US420034751011,420034751011,"Block Group 1, Census Tract 4751.01, Allegheny County, Pennsylvania",831,158
1500000US420034751012,420034751012,"Block Group 2, Census Tract 4751.01, Allegheny County, Pennsylvania",799,199
1500000US420034751013,420034751013,"Block Group 3, Census Tract 4751.01, Allegheny County, Pennsylvania",1090,181
1500000US420034751014,420034751014,"Block Group 4, Census Tract 4751.01, Allegheny County, Pennsylvania",1903,239
1500000US420034751021,420034751021,"Block Group 1, Census Tract 4751.02, Allegheny County, Pennsylvania",1555,91
1500000US420034752001,420034752001,"Block Group 1, Census Tract 4752, Allegheny County, Pennsylvania",957,223
1500000US420034752002,420034752002,"Block Group 2, Census Tract 4752, Allegheny County, Pennsylvania",895,163
1500000US420034752003,420034752003,"Block Group 3, Census Tract 4752, Allegheny County, Pennsylvania",1178,127
1500000US420034752004,420034752004,"Block Group 4, Census Tract 4752, Allegheny County, Pennsylvania",1718,223
1500000US420034753011,420034753011,"Block Group 1, Census Tract 4753.01, Allegheny County, Pennsylvania",842,265
1500000US420034753012,420034753012,"Block Group 2, Census Tract 4753.01, Allegheny County, Pennsylvania",533,179
1500000US420034753013,420034753013,"Block Group 3, Census Tract 4753.01, Allegheny County, Pennsylvania",2471,341
1500000US420034753014,420034753014,"Block Group 4, Census Tract 4753.01, Allegheny County, Pennsylvania",822,204
1500000US420034753031,420034753031,"Block Group 1, Census Tract 4753.03, Allegheny County, Pennsylvania",1826,221
1500000US420034753032,420034753032,"Block Group 2, Census Tract 4753.03, Allegheny County, Pennsylvania",1073,173
1500000US420034753033,420034753033,"Block Group 3, Census Tract 4753.03, Allegheny County, Pennsylvania",1049,184
1500000US420034753041,420034753041,"Block Group 1, Census Tract 4753.04, Allegheny County, Pennsylvania",1208,263
1500000US420034753042,420034753042,"Block Group 2, Census Tract 4753.04, Allegheny County, Pennsylvania",2032,324
1500000US420034753043,420034753043,"Block Group 3, Census Tract 4753.04, Allegheny County, Pennsylvania",978,202
1500000US420034753044,420034753044,"Block Group 4, Census Tract 4753.04, Allegheny County, Pennsylvania",1392,327
1500000US420034754011,420034754011,"Block Group 1, Census Tract 4754.01, Allegheny County, Pennsylvania",1295,186
1500000US420034754012,420034754012,"Block Group 2, Census Tract 4754.01, Allegheny County, Pennsylvania",1875,246
1500000US420034754013,420034754013,"Block Group 3, Census Tract 4754.01, Allegheny County, Pennsylvania",794,143
1500000US420034754021,420034754021,"Block Group 1, Census Tract 4754.02, Allegheny County, Pennsylvania",1284,231
1500000US420034754022,420034754022,"Block Group 2, Census Tract 4754.02, Allegheny County, Pennsylvania",1822,173
1500000US420034761001,420034761001,"Block Group 1, Census Tract 4761, Allegheny County, Pennsylvania",619,177
1500000US420034761002,420034761002,"Block Group 2, Census Tract 4761, Allegheny County, Pennsylvania",650,139
1500000US420034761003,420034761003,"Block Group 3, Census Tract 4761, Allegheny County, Pennsylvania",787,204
1500000US420034761004,420034761004,"Block Group 4, Census Tract 4761, Allegheny County, Pennsylvania",1614,285
1500000US420034761005,420034761005,"Block Group 5, Census Tract 4761, Allegheny County, Pennsylvania",1182,271
1500000US420034762001,420034762001,"Block Group 1, Census Tract 4762, Allegheny County, Pennsylvania",788,207
1500000US420034762002,420034762002,"Block Group 2, Census Tract 4762, Allegheny County, Pennsylvania",1468,269
1500000US420034762003,420034762003,"Block Group 3, Census Tract 4762, Allegheny County, Pennsylvania",1180,217
1500000US420034771001,420034771001,"Block Group 1, Census Tract 4771, Allegheny County, Pennsylvania",1106,138
1500000US420034771002,420034771002,"Block Group 2, Census Tract 4771, Allegheny County, Pennsylvania",873,224
1500000US420034771003,420034771003,"Block Group 3, Census Tract 4771, Allegheny County, Pennsylvania",1532,247
1500000US420034772001,420034772001,"Block Group 1, Census Tract 4772, Allegheny County, Pennsylvania",1083,248
1500000US420034772002,420034772002,"Block Group 2, Census Tract 4772, Allegheny County, Pennsylvania",520,125
1500000US420034772003,420034772003,"Block Group 3, Census Tract 4772, Allegheny County, Pennsylvania",717,129
1500000US420034772004,420034772004,"Block Group 4, Census Tract 4772, Allegheny County, Pennsylvania",1836,256
1500000US420034773001,420034773001,"Block Group 1, Census Tract 4773, Allegheny County, Pennsylvania",1252,416
1500000US420034773002,420034773002,"Block Group 2, Census Tract 4773, Allegheny County, Pennsylvania",1603,658
1500000US420034773003,420034773003,"Block Group 3, Census Tract 4773, Allegheny County, Pennsylvania",1072,301
1500000US420034773004,420034773004,"Block Group 4, Census Tract 4773, Allegheny County, Pennsylvania",930,235
1500000US420034773005,420034773005,"Block Group 5, Census Tract 4773, Allegheny County, Pennsylvania",1349,378
1500000US420034781001,420034781001,"Block Group 1, Census Tract 4781, Allegheny County, Pennsylvania",1141,256
1500000US420034781002,420034781002,"Block Group 2, Census Tract 4781, Allegheny County, Pennsylvania",741,215
1500000US420034781003,420034781003,"Block Group 3, Census Tract 4781, Allegheny County, Pennsylvania",1192,273
1500000US420034781004,420034781004,"Block Group 4, Census Tract 4781, Allegheny County, Pennsylvania",1058,211
1500000US420034782001,420034782001,"Block Group 1, Census Tract 4782, Allegheny County, Pennsylvania",1071,257
1500000US420034782002,420034782002,"Block Group 2, Census Tract 4782, Allegheny County, Pennsylvania",2453,387
1500000US420034782003,420034782003,"Block Group 3, Census Tract 4782, Allegheny County, Pennsylvania",1894,423
1500000US420034790001,420034790001,"Block Group 1, Census Tract 4790, Allegheny County, Pennsylvania",943,124
1500000US420034790002,420034790002,"Block Group 2, Census Tract 4790, Allegheny County, Pennsylvania",1029,120
1500000US420034801011,420034801011,"Block Group 1, Census Tract 4801.01, Allegheny County, Pennsylvania",753,188
1500000US420034801012,420034801012,"Block Group 2, Census Tract 4801.01, Allegheny County, Pennsylvania",1260,309
1500000US420034801013,420034801013,"Block Group 3, Census Tract 4801.01, Allegheny County, Pennsylvania",1056,381
1500000US420034801014,420034801014,"Block Group 4, Census Tract 4801.01, Allegheny County, Pennsylvania",2083,482
1500000US420034801021,420034801021,"Block Group 1, Census Tract 4801.02, Allegheny County, Pennsylvania",1132,176
1500000US420034801022,420034801022,"Block Group 2, Census Tract 4801.02, Allegheny County, Pennsylvania",1118,164
1500000US420034801023,420034801023,"Block Group 3, Census Tract 4801.02, Allegheny County, Pennsylvania",934,228
1500000US420034802001,420034802001,"Block Group 1, Census Tract 4802, Allegheny County, Pennsylvania",1748,265
1500000US420034802002,420034802002,"Block Group 2, Census Tract 4802, Allegheny County, Pennsylvania",684,196
1500000US420034802003,420034802003,"Block Group 3, Census Tract 4802, Allegheny County, Pennsylvania",886,251
1500000US420034803001,420034803001,"Block Group 1, Census Tract 4803, Allegheny County, Pennsylvania",706,163
1500000US420034803002,420034803002,"Block Group 2, Census Tract 4803, Allegheny County, Pennsylvania",1470,220
1500000US420034803003,420034803003,"Block Group 3, Census Tract 4803, Allegheny County, Pennsylvania",565,172
1500000US420034803004,420034803004,"Block Group 4, Census Tract 4803, Allegheny County, Pennsylvania",729,138
1500000US420034804001,420034804001,"Block Group 1, Census Tract 4804, Allegheny County, Pennsylvania",1218,342
1500000US420034804002,420034804002,"Block Group 2, Census Tract 4804, Allegheny County, Pennsylvania",911,248
1500000US420034804003,420034804003,"Block Group 3, Census Tract 4804, Allegheny County, Pennsylvania",1524,270
1500000US420034804004,420034804004,"Block Group 4, Census Tract 4804, Allegheny County, Pennsylvania",1017,289
1500000US420034810001,420034810001,"Block Group 1, Census Tract 4810, Allegheny County, Pennsylvania",886,284
1500000US420034810002,420034810002,"Block Group 2, Census Tract 4810, Allegheny County, Pennsylvania",676,190
1500000US420034810003,420034810003,"Block Group 3, Census Tract 4810, Allegheny County, Pennsylvania",1143,342
1500000US420034810004,420034810004,"Block Group 4, Census Tract 4810, Allegheny County, Pennsylvania",657,223
1500000US420034825001,420034825001,"Block Group 1, Census Tract 4825, Allegheny County, Pennsylvania",1720,166
1500000US420034838001,420034838001,"Block Group 1, Census Tract 4838, Allegheny County, Pennsylvania",665,223
1500000US420034838002,420034838002,"Block Group 2, Census Tract 4838, Allegheny County, Pennsylvania",1288,318
1500000US420034838003,420034838003,"Block Group 3, Census Tract 4838, Allegheny County, Pennsylvania",1189,350
1500000US420034843001,420034843001,"Block Group 1, Census Tract 4843, Allegheny County, Pennsylvania",1526,348
1500000US420034843002,420034843002,"Block Group 2, Census Tract 4843, Allegheny County, Pennsylvania",513,144
1500000US420034843003,420034843003,"Block Group 3, Census Tract 4843, Allegheny County, Pennsylvania",1482,425
1500000US420034845001,420034845001,"Block Group 1, Census Tract 4845, Allegheny County, Pennsylvania",1464,302
1500000US420034845002,420034845002,"Block Group 2, Census Tract 4845, Allegheny County, Pennsylvania",1150,267
1500000US420034845003,420034845003,"Block Group 3, Census Tract 4845, Allegheny County, Pennsylvania",1004,347
1500000US420034845004,420034845004,"Block Group 4, Census Tract 4845, Allegheny County, Pennsylvania",2013,315
1500000US420034846001,420034846001,"Block Group 1, Census Tract 4846, Allegheny County, Pennsylvania",458,213
1500000US420034846002,420034846002,"Block Group 2, Census Tract 4846, Allegheny County, Pennsylvania",1018,164
1500000US420034846003,420034846003,"Block Group 3, Census Tract 4846, Allegheny County, Pennsylvania",677,168
1500000US420034850001,420034850001,"Block Group 1, Census Tract 4850, Allegheny County, Pennsylvania",1165,95
1500000US420034867001,420034867001,"Block Group 1, Census Tract 4867, Allegheny County, Pennsylvania",1549,242
1500000US420034867002,420034867002,"Block Group 2, Census Tract 4867, Allegheny County, Pennsylvania",636,209
1500000US420034868001,420034868001,"Block Group 1, Census Tract 4868, Allegheny County, Pennsylvania",908,288
1500000US420034868002,420034868002,"Block Group 2, Census Tract 4868, Allegheny County, Pennsylvania",973,274
1500000US420034869001,420034869001,"Block Group 1, Census Tract 4869, Allegheny County, Pennsylvania",829,213
1500000US420034869002,420034869002,"Block Group 2, Census Tract 4869, Allegheny County, Pennsylvania",422,152
1500000US420034869003,420034869003,"Block Group 3, Census Tract 4869, Allegheny County, Pennsylvania",217,136
1500000US420034870001,420034870001,"Block Group 1, Census Tract 4870, Allegheny County, Pennsylvania",835,98
1500000US420034870002,420034870002,"Block Group 2, Census Tract 4870, Allegheny County, Pennsylvania",906,117
1500000US420034881001,420034881001,"Block Group 1, Census Tract 4881, Allegheny County, Pennsylvania",1027,204
1500000US420034881002,420034881002,"Block Group 2, Census Tract 4881, Allegheny County, Pennsylvania",1263,188
1500000US420034882001,420034882001,"Block Group 1, Census Tract 4882, Allegheny County, Pennsylvania",1534,308
1500000US420034882002,420034882002,"Block Group 2, Census Tract 4882, Allegheny County, Pennsylvania",869,209
1500000US420034882003,420034882003,"Block Group 3, Census Tract 4882, Allegheny County, Pennsylvania",1084,218
1500000US420034883001,420034883001,"Block Group 1, Census Tract 4883, Allegheny County, Pennsylvania",2127,142
1500000US420034884001,420034884001,"Block Group 1, Census Tract 4884, Allegheny County, Pennsylvania",1159,241
1500000US420034884002,420034884002,"Block Group 2, Census Tract 4884, Allegheny County, Pennsylvania",814,268
1500000US420034884003,420034884003,"Block Group 3, Census Tract 4884, Allegheny County, Pennsylvania",527,175
1500000US420034884004,420034884004,"Block Group 4, Census Tract 4884, Allegheny County, Pennsylvania",1855,361
1500000US420034885001,420034885001,"Block Group 1, Census Tract 4885, Allegheny County, Pennsylvania",721,132
1500000US420034885002,420034885002,"Block Group 2, Census Tract 4885, Allegheny County, Pennsylvania",1718,241
1500000US420034885003,420034885003,"Block Group 3, Census Tract 4885, Allegheny County, Pennsylvania",578,116
1500000US420034886001,420034886001,"Block Group 1, Census Tract 4886, Allegheny County, Pennsylvania",660,171
1500000US420034886002,420034886002,"Block Group 2, Census Tract 4886, Allegheny County, Pennsylvania",830,450
1500000US420034886003,420034886003,"Block Group 3, Census Tract 4886, Allegheny County, Pennsylvania",1275,217
1500000US420034886004,420034886004,"Block Group 4, Census Tract 4886, Allegheny County, Pennsylvania",2112,350
1500000US420034890011,420034890011,"Block Group 1, Census Tract 4890.01, Allegheny County, Pennsylvania",681,248
1500000US420034890012,420034890012,"Block Group 2, Census Tract 4890.01, Allegheny County, Pennsylvania",1226,218
1500000US420034890013,420034890013,"Block Group 3, Census Tract 4890.01, Allegheny County, Pennsylvania",2520,288
1500000US420034890021,420034890021,"Block Group 1, Census Tract 4890.02, Allegheny County, Pennsylvania",771,139
1500000US420034890022,420034890022,"Block Group 2, Census Tract 4890.02, Allegheny County, Pennsylvania",1283,177
1500000US420034890023,420034890023,"Block Group 3, Census Tract 4890.02, Allegheny County, Pennsylvania",1279,149
1500000US420034890024,420034890024,"Block Group 4, Census Tract 4890.02, Allegheny County, Pennsylvania",511,116
1500000US420034900021,420034900021,"Block Group 1, Census Tract 4900.02, Allegheny County, Pennsylvania",972,194
1500000US420034900022,420034900022,"Block Group 2, Census Tract 4900.02, Allegheny County, Pennsylvania",778,203
1500000US420034900023,420034900023,"Block Group 3, Census Tract 4900.02, Allegheny County, Pennsylvania",1775,296
1500000US420034900024,420034900024,"Block Group 4, Census Tract 4900.02, Allegheny County, Pennsylvania",567,222
1500000US420034900025,420034900025,"Block Group 5, Census Tract 4900.02, Allegheny County, Pennsylvania",684,179
1500000US420034900031,420034900031,"Block Group 1, Census Tract 4900.03, Allegheny County, Pennsylvania",919,174
1500000US420034900032,420034900032,"Block Group 2, Census Tract 4900.03, Allegheny County, Pennsylvania",1161,242
1500000US420034900033,420034900033,"Block Group 3, Census Tract 4900.03, Allegheny County, Pennsylvania",1758,252
1500000US420034900041,420034900041,"Block Group 1, Census Tract 4900.04, Allegheny County, Pennsylvania",2000,240
1500000US420034900042,420034900042,"Block Group 2, Census Tract 4900.04, Allegheny County, Pennsylvania",2019,257
1500000US420034900043,420034900043,"Block Group 3, Census Tract 4900.04, Allegheny County, Pennsylvania",837,216
1500000US420034911011,420034911011,"Block Group 1, Census Tract 4911.01, Allegheny County, Pennsylvania",3071,407
1500000US420034911012,420034911012,"Block Group 2, Census Tract 4911.01, Allegheny County, Pennsylvania",3714,430
1500000US420034912001,420034912001,"Block Group 1, Census Tract 4912, Allegheny County, Pennsylvania",1960,150
1500000US420034927001,420034927001,"Block Group 1, Census Tract 4927, Allegheny County, Pennsylvania",341,121
1500000US420034927002,420034927002,"Block Group 2, Census Tract 4927, Allegheny County, Pennsylvania",680,223
1500000US420034927003,420034927003,"Block Group 3, Census Tract 4927, Allegheny County, Pennsylvania",1008,213
1500000US420034928001,420034928001,"Block Group 1, Census Tract 4928, Allegheny County, Pennsylvania",1255,228
1500000US420034928002,420034928002,"Block Group 2, Census Tract 4928, Allegheny County, Pennsylvania",1216,272
1500000US420034929001,420034929001,"Block Group 1, Census Tract 4929, Allegheny County, Pennsylvania",1727,255
1500000US420034929002,420034929002,"Block Group 2, Census Tract 4929, Allegheny County, Pennsylvania",492,140
1500000US420034940001,420034940001,"Block Group 1, Census Tract 4940, Allegheny County, Pennsylvania",1437,97
1500000US420034950001,420034950001,"Block Group 1, Census Tract 4950, Allegheny County, Pennsylvania",2174,272
1500000US420034950002,420034950002,"Block Group 2, Census Tract 4950, Allegheny County, Pennsylvania",1180,271
1500000US420034961011,420034961011,"Block Group 1, Census Tract 4961.01, Allegheny County, Pennsylvania",1466,202
1500000US420034961012,420034961012,"Block Group 2, Census Tract 4961.01, Allegheny County, Pennsylvania",1687,251
1500000US420034961021,420034961021,"Block Group 1, Census Tract 4961.02, Allegheny County, Pennsylvania",1575,223
1500000US420034961022,420034961022,"Block Group 2, Census Tract 4961.02, Allegheny County, Pennsylvania",1477,221
1500000US420034961023,420034961023,"Block Group 3, Census Tract 4961.02, Allegheny County, Pennsylvania",1317,220
1500000US420034962001,420034962001,"Block Group 1, Census Tract 4962, Allegheny County, Pennsylvania",1218,359
1500000US420034962002,420034962002,"Block Group 2, Census Tract 4962, Allegheny County, Pennsylvania",1180,314
1500000US420034962003,420034962003,"Block Group 3, Census Tract 4962, Allegheny County, Pennsylvania",1843,373
1500000US420034962004,420034962004,"Block Group 4, Census Tract 4962, Allegheny County, Pennsylvania",570,224
1500000US420034962005,420034962005,"Block Group 5, Census Tract 4962, Allegheny County, Pennsylvania",913,189
1500000US420034970001,420034970001,"Block Group 1, Census Tract 4970, Allegheny County, Pennsylvania",1040,65
1500000US420034980001,420034980001,"Block Group 1, Census Tract 4980, Allegheny County, Pennsylvania",1191,123
